question,horizon,condition,fresh_probability,authors_panel_median,fresh_paired_multiplier,authors_panel_paired_multiplier
ladder:ai:100,2028,p3a,0.833,0.9913000000000001,0.85,0.9987962652612319
ladder:ai:100,2028,p3b,0.686,0.9913000000000001,0.7000000000000001,0.9972909196201044
ladder:ai:100,2028,p4,0.784,0.9912,0.8,0.9986956359460541
ladder:ai:100,2028,p5,0.392,0.987,0.4,0.992963747834773
ladder:ai:100,2028,eci_p10,0.49,0.99,0.5,0.9959834114133684
ladder:ai:100,2028,eci_p25,0.735,0.9913000000000001,0.75,0.9987962652612319
ladder:ai:100,2028,eci_p50,0.98,0.9915,1.0,1.0
ladder:ai:100,2028,eci_p75,0.99,0.9937,1.010204081632653,1.000802532420945
ladder:ai:100,2028,eci_p90,0.99,0.9954000000000001,1.010204081632653,1.0012544225229345
ladder:ai:100,2030,unconditional,0.99,0.9975,1.0,1.0
ladder:ai:100,2030,sq,0.99,0.99775,1.0,1.0001002662607548
ladder:ai:100,2030,p1,0.99,0.99785,1.0,1.0000750196927748
ladder:ai:100,2030,p2a,0.891,0.9969,0.9,0.9997996690882525
ladder:ai:100,2030,p2b,0.594,0.9959,0.6,0.9990491625375323
ladder:ai:100,2030,p3a,0.8415,0.9964,0.8500000000000001,0.9990491625375323
ladder:ai:100,2030,p3b,0.693,0.9954000000000001,0.7,0.997997545404245
ladder:ai:100,2030,p4,0.792,0.9963500000000001,0.8,0.9989990484614787
ladder:ai:100,2030,p5,0.396,0.9943500000000001,0.4,0.9968449806217945
ladder:ai:100,2030,eci_p10,0.495,0.99575,0.5,0.9989987462584199
ladder:ai:100,2030,eci_p25,0.7425,0.99695,0.7500000000000001,0.9995995987380591
ladder:ai:100,2030,eci_p50,0.99,0.9975,1.0,1.0
ladder:ai:100,2030,eci_p75,0.99,0.99805,1.0,1.0001001654558461
ladder:ai:100,2030,eci_p90,0.99,0.99835,1.0,1.0002504800922272
ladder:ai:100,2050,unconditional,0.99,0.9994000000000001,1.0,1.0
ladder:ai:100,2050,sq,0.99,0.999425,1.0,1.0000350053884617
ladder:ai:100,2050,p1,0.99,0.99945,1.0,1.000015000637528
ladder:ai:100,2050,p2a,0.891,0.9993000000000001,0.9,0.9999249884351948
ladder:ai:100,2050,p2b,0.594,0.9992000000000001,0.6,0.9998998497495479
ladder:ai:100,2050,p3a,0.8415,0.99925,0.8500000000000001,0.9998999474498238
ladder:ai:100,2050,p3b,0.693,0.99915,0.7,0.9998248907433372
ladder:ai:100,2050,p4,0.792,0.99925,0.8,0.9998999474498238
ladder:ai:100,2050,p5,0.396,0.9984,0.4,0.9996748808454025
ladder:ai:100,2050,eci_p10,0.495,0.9992,0.5,0.9998748957392795
ladder:ai:100,2050,eci_p25,0.7425,0.9993000000000001,0.7500000000000001,0.9999749984373985
ladder:ai:100,2050,eci_p50,0.99,0.9994000000000001,1.0,1.0
ladder:ai:100,2050,eci_p75,0.99,0.99945,1.0,1.0000100004500205
ladder:ai:100,2050,eci_p90,0.99,0.999475,1.0,1.0000651003344927
ladder:ai:100,2100,unconditional,0.99,0.99945,1.0,1.0
ladder:ai:100,2100,sq,0.99,0.999465,1.0,1.0000050001375038
ladder:ai:100,2100,p1,0.99,0.999475,1.0,1.0000100002500065
ladder:ai:100,2100,p2a,0.891,0.999425,0.9,0.9999899996499875
ladder:ai:100,2100,p2b,0.594,0.999375,0.6,0.9999649983374103
ladder:ai:100,2100,p3a,0.8415,0.9994000000000001,0.8500000000000001,0.9999649983374103
ladder:ai:100,2100,p3b,0.693,0.99935,0.7,0.9998899481003718
ladder:ai:100,2100,p4,0.792,0.9994000000000001,0.8,0.9999649983374103
ladder:ai:100,2100,p5,0.396,0.99895,0.4,0.9998649467889523
ladder:ai:100,2100,eci_p10,0.495,0.99935,0.5,0.9999149487866726
ladder:ai:100,2100,eci_p25,0.7425,0.999425,0.7500000000000001,0.9999899996499875
ladder:ai:100,2100,eci_p50,0.99,0.99945,1.0,1.0
ladder:ai:100,2100,eci_p75,0.99,0.999475,1.0,1.0000050001375038
ladder:ai:100,2100,eci_p90,0.99,0.999485,1.0,1.0000100002500065
ladder:ai:1k,6mo,unconditional,0.2,0.565,1.0,1.0
ladder:ai:1k,6mo,sq,0.2,0.565,1.0,1.0047830816130865
ladder:ai:1k,6mo,p1,0.21,0.575,1.0499999999999998,1.0227157418288206
ladder:ai:1k,6mo,p2a,0.18,0.544,0.9,0.9621404708847278
ladder:ai:1k,6mo,p2b,0.12,0.534,0.6,0.9309186801440262
ladder:ai:1k,6mo,p3a,0.17,0.5165,0.85,0.9335230053218836
ladder:ai:1k,6mo,p3b,0.14,0.4955,0.7,0.8802472180218264
ladder:ai:1k,6mo,p4,0.16,0.518,0.7999999999999998,0.9284277149988694
ladder:ai:1k,6mo,p5,0.08,0.4655,0.3999999999999999,0.8044746653434695
ladder:ai:1k,6mo,eci_p10,0.1,0.48050000000000004,0.5000000000000001,0.855967883516972
ladder:ai:1k,6mo,eci_p25,0.15,0.5155000000000001,0.7499999999999999,0.9433393378458583
ladder:ai:1k,6mo,eci_p50,0.2,0.555,1.0,1.0
ladder:ai:1k,6mo,eci_p75,0.3,0.6055,1.4999999999999998,1.0799252680046365
ladder:ai:1k,6mo,eci_p90,0.5,0.6655,2.5,1.1766371088167962
ladder:ai:1k,12mo,unconditional,0.4,0.7849999999999999,1.0,1.0
ladder:ai:1k,12mo,sq,0.4,0.79,1.0,1.0127805881336902
ladder:ai:1k,12mo,p1,0.42,0.8,1.0499999999999998,1.0225239330929936
ladder:ai:1k,12mo,p2a,0.36,0.7535,0.8999999999999999,0.962515014103262
ladder:ai:1k,12mo,p2b,0.24,0.7170000000000001,0.5999999999999999,0.9108771415764942
ladder:ai:1k,12mo,p3a,0.34,0.71,0.8500000000000001,0.9240276364903129
ladder:ai:1k,12mo,p3b,0.28,0.667,0.7000000000000001,0.8706571888336726
ladder:ai:1k,12mo,p4,0.32,0.7235,0.7999999999999999,0.9204734861450168
ladder:ai:1k,12mo,p5,0.16,0.61,0.3999999999999999,0.779680830226951
ladder:ai:1k,12mo,eci_p10,0.2,0.675,0.5,0.8829433413369963
ladder:ai:1k,12mo,eci_p25,0.3,0.728,0.7499999999999999,0.9543811468663742
ladder:ai:1k,12mo,eci_p50,0.4,0.7749999999999999,1.0,1.0
ladder:ai:1k,12mo,eci_p75,0.6,0.8285,1.4999999999999998,1.0596574202705866
ladder:ai:1k,12mo,eci_p90,0.99,0.853,2.4749999999999996,1.119744199805417
ladder:ai:1k,2028,unconditional,0.7,0.945,1.0,1.0
ladder:ai:1k,2028,sq,0.7,0.9524999999999999,1.0,1.00791936967551
ladder:ai:1k,2028,p1,0.735,0.955,1.05,1.0115458882258195
ladder:ai:1k,2028,p2a,0.63,0.9395,0.9,0.9941936695793123
ladder:ai:1k,2028,p2b,0.42,0.922,0.6000000000000001,0.9755923918920142
ladder:ai:1k,2028,p3a,0.595,0.9125000000000001,0.85,0.9754147105407605
ladder:ai:1k,2028,p3b,0.49,0.891,0.7000000000000001,0.9514582993842452
ladder:ai:1k,2028,p4,0.56,0.923,0.8000000000000002,0.9766363647877115
ladder:ai:1k,2028,p5,0.28,0.8485,0.4000000000000001,0.9025864776719325
ladder:ai:1k,2028,eci_p10,0.35,0.896,0.49999999999999994,0.9477621428962433
ladder:ai:1k,2028,eci_p25,0.525,0.926,0.7500000000000001,0.979887325835265
ladder:ai:1k,2028,eci_p50,0.7,0.943,1.0,1.0
ladder:ai:1k,2028,eci_p75,0.99,0.956,1.4142857142857144,1.0157940864072026
ladder:ai:1k,2028,eci_p90,0.99,0.967,1.4142857142857144,1.028966800422531
ladder:ai:1k,2030,unconditional,0.85,0.9824999999999999,1.0,1.0
ladder:ai:1k,2030,sq,0.85,0.985,1.0,1.0040969095805248
ladder:ai:1k,2030,p1,0.8925,0.9864999999999999,1.05,1.0045619212840475
ladder:ai:1k,2030,p2a,0.765,0.9795,0.9,0.9979642739128453
ladder:ai:1k,2030,p2b,0.51,0.969,0.6,0.9903238816951985
ladder:ai:1k,2030,p3a,0.7225,0.9684999999999999,0.8500000000000001,0.9933452037824267
ladder:ai:1k,2030,p3b,0.595,0.962,0.7,0.9866775085030668
ladder:ai:1k,2030,p4,0.68,0.9715,0.8,0.9933452037824267
ladder:ai:1k,2030,p5,0.34,0.9405,0.4000000000000001,0.9643988915200363
ladder:ai:1k,2030,eci_p10,0.425,0.959,0.5,0.9836021425540639
ladder:ai:1k,2030,eci_p25,0.6375,0.9755,0.7499999999999999,0.9938507546574269
ladder:ai:1k,2030,eci_p50,0.85,0.9824999999999999,1.0,1.0
ladder:ai:1k,2030,eci_p75,0.99,0.987,1.1647058823529413,1.00560685961338
ladder:ai:1k,2030,eci_p90,0.99,0.9895,1.1647058823529413,1.010211185909265
ladder:ai:1k,2050,unconditional,0.98,0.9964999999999999,1.0,1.0
ladder:ai:1k,2050,sq,0.98,0.99715,1.0,1.0006523586886782
ladder:ai:1k,2050,p1,0.99,0.99705,1.010204081632653,1.0005515241273235
ladder:ai:1k,2050,p2a,0.882,0.9959,0.9,0.9995484927473912
ladder:ai:1k,2050,p2b,0.588,0.9946999999999999,0.6,0.998595805692269
ladder:ai:1k,2050,p3a,0.833,0.9948,0.85,0.9986460255019863
ladder:ai:1k,2050,p3b,0.686,0.9939,0.7000000000000001,0.9973919929523003
ladder:ai:1k,2050,p4,0.784,0.9946999999999999,0.8,0.9986962427863819
ladder:ai:1k,2050,p5,0.392,0.9894499999999999,0.4,0.9929203273817745
ladder:ai:1k,2050,eci_p10,0.49,0.994,0.5,0.9970406660348379
ladder:ai:1k,2050,eci_p25,0.735,0.99545,0.75,0.9991472280557491
ladder:ai:1k,2050,eci_p50,0.98,0.9964999999999999,1.0,1.0
ladder:ai:1k,2050,eci_p75,0.99,0.9973000000000001,1.010204081632653,1.0008024896586316
ladder:ai:1k,2050,eci_p90,0.99,0.9978,1.010204081632653,1.0013044130472206
ladder:ai:1k,2100,unconditional,0.98,0.9982500000000001,1.0,1.0
ladder:ai:1k,2100,sq,0.98,0.9984500000000001,1.0,1.0001500637779501
ladder:ai:1k,2100,p1,0.99,0.9984,1.010204081632653,1.0001501992315698
ladder:ai:1k,2100,p2a,0.882,0.9981,0.9,0.9998498082879682
ladder:ai:1k,2100,p2b,0.588,0.9979,0.6,0.999549271905223
ladder:ai:1k,2100,p3a,0.833,0.99795,0.85,0.9996994736083482
ladder:ai:1k,2100,p3b,0.686,0.9974000000000001,0.7000000000000001,0.9993489209896573
ladder:ai:1k,2100,p4,0.784,0.99795,0.8,0.9996994736083482
ladder:ai:1k,2100,p5,0.392,0.99605,0.4,0.9977969242582149
ladder:ai:1k,2100,eci_p10,0.49,0.99775,0.5,0.9993488254945662
ladder:ai:1k,2100,eci_p25,0.735,0.99805,0.75,0.9996994886218515
ladder:ai:1k,2100,eci_p50,0.98,0.9982500000000001,1.0,1.0
ladder:ai:1k,2100,eci_p75,0.99,0.9984500000000001,1.010204081632653,1.0002000900410188
ladder:ai:1k,2100,eci_p90,0.99,0.998675,1.010204081632653,1.0003001363122785
ladder:ai:10k,6mo,unconditional,0.03,0.1,1.0,1.0
ladder:ai:10k,6mo,sq,0.03,0.10400000000000001,1.0,1.0046437631862803
ladder:ai:10k,6mo,p1,0.0315,0.1065,1.0500000000000003,1.0129440041559827
ladder:ai:10k,6mo,p2a,0.027,0.093,0.9,0.9255083233367793
ladder:ai:10k,6mo,p2b,0.018,0.0885,0.6000000000000001,0.8738628975053029
ladder:ai:10k,6mo,p3a,0.0255,0.0895,0.8500000000000002,0.8906926143924925
ladder:ai:10k,6mo,p3b,0.021,0.084,0.7000000000000003,0.8287754140107483
ladder:ai:10k,6mo,p4,0.024,0.089,0.8,0.8876253645985948
ladder:ai:10k,6mo,p5,0.012,0.075,0.39999999999999997,0.726483157256779
ladder:ai:10k,6mo,eci_p10,0.015,0.0775,0.49999999999999994,0.7687061147858073
ladder:ai:10k,6mo,eci_p25,0.0225,0.09,0.7500000000000001,0.8989331499509895
ladder:ai:10k,6mo,eci_p50,0.03,0.099,1.0,0.9908673886137245
ladder:ai:10k,6mo,eci_p75,0.045,0.11699999999999999,1.5000000000000004,1.1399539242859553
ladder:ai:10k,6mo,eci_p90,0.075,0.14150000000000001,2.5,1.422048600513436
ladder:ai:10k,12mo,unconditional,0.08,0.21000000000000002,1.0,1.0
ladder:ai:10k,12mo,sq,0.08,0.2185,1.0,1.0099724480885626
ladder:ai:10k,12mo,p1,0.084,0.2235,1.0500000000000003,1.0166899904028592
ladder:ai:10k,12mo,p2a,0.072,0.1965,0.9,0.9334686049158998
ladder:ai:10k,12mo,p2b,0.048,0.1855,0.6000000000000001,0.8759410523960657
ladder:ai:10k,12mo,p3a,0.068,0.188,0.8500000000000002,0.8921373722185899
ladder:ai:10k,12mo,p3b,0.056,0.176,0.7000000000000003,0.8298411677160658
ladder:ai:10k,12mo,p4,0.064,0.186,0.8,0.8834333848426521
ladder:ai:10k,12mo,p5,0.032,0.1565,0.4000000000000002,0.7255092255537736
ladder:ai:10k,12mo,eci_p10,0.04,0.16699999999999998,0.5000000000000002,0.7920055096227091
ladder:ai:10k,12mo,eci_p25,0.06,0.191,0.7500000000000001,0.9090454534090341
ladder:ai:10k,12mo,eci_p50,0.08,0.20850000000000002,1.0,0.9931584145359875
ladder:ai:10k,12mo,eci_p75,0.12,0.2425,1.5000000000000004,1.1347431627705653
ladder:ai:10k,12mo,eci_p90,0.2,0.28800000000000003,2.5000000000000004,1.3717937825410136
ladder:ai:10k,2028,unconditional,0.2,0.5549999999999999,1.0,1.0
ladder:ai:10k,2028,sq,0.2,0.58,1.0,1.0386139842426843
ladder:ai:10k,2028,p1,0.21,0.589,1.0499999999999998,1.0515631811579094
ladder:ai:10k,2028,p2a,0.18,0.53,0.9,0.9543926456422186
ladder:ai:10k,2028,p2b,0.12,0.502,0.6,0.9005528555689499
ladder:ai:10k,2028,p3a,0.17,0.505,0.85,0.9086442387617958
ladder:ai:10k,2028,p3b,0.14,0.47250000000000003,0.7,0.8469394554034327
ladder:ai:10k,2028,p4,0.16,0.5065,0.7999999999999998,0.9111647546682445
ladder:ai:10k,2028,p5,0.08,0.4245,0.3999999999999999,0.7537587443157132
ladder:ai:10k,2028,eci_p10,0.1,0.47450000000000003,0.5000000000000001,0.852051754638739
ladder:ai:10k,2028,eci_p25,0.15,0.5195000000000001,0.7499999999999999,0.9354752044630884
ladder:ai:10k,2028,eci_p50,0.2,0.5525,1.0,0.9956803253779938
ladder:ai:10k,2028,eci_p75,0.3,0.612,1.4999999999999998,1.103610918397533
ladder:ai:10k,2028,eci_p90,0.5,0.6735,2.5,1.2146899596659255
ladder:ai:10k,2030,unconditional,0.4,0.77,1.0,1.0
ladder:ai:10k,2030,sq,0.4,0.799,1.0,1.03794669098819
ladder:ai:10k,2030,p1,0.42,0.804,1.0499999999999998,1.0444791567383045
ladder:ai:10k,2030,p2a,0.36,0.7525,0.8999999999999999,0.9671683587392329
ladder:ai:10k,2030,p2b,0.24,0.7250000000000001,0.5999999999999999,0.9316477229483239
ladder:ai:10k,2030,p3a,0.34,0.7315,0.8500000000000001,0.9384730722386622
ladder:ai:10k,2030,p3b,0.28,0.7,0.7000000000000001,0.892825969258351
ladder:ai:10k,2030,p4,0.32,0.733,0.7999999999999999,0.9408610482930633
ladder:ai:10k,2030,p5,0.16,0.641,0.3999999999999999,0.8090946460961557
ladder:ai:10k,2030,eci_p10,0.2,0.6825,0.5,0.8849420110206082
ladder:ai:10k,2030,eci_p25,0.3,0.736,0.7499999999999999,0.9555699472307785
ladder:ai:10k,2030,eci_p50,0.4,0.77,1.0,0.9981690555284882
ladder:ai:10k,2030,eci_p75,0.6,0.818,1.4999999999999998,1.0626930204420288
ladder:ai:10k,2030,eci_p90,0.99,0.867,2.4749999999999996,1.1202772411534625
ladder:ai:10k,2050,unconditional,0.7,0.97,1.0,1.0
ladder:ai:10k,2050,sq,0.7,0.9804999999999999,1.0,1.0051712042297245
ladder:ai:10k,2050,p1,0.735,0.981,1.05,1.0046152830862127
ladder:ai:10k,2050,p2a,0.63,0.962,0.9,0.9943689907046691
ladder:ai:10k,2050,p2b,0.42,0.953,0.6000000000000001,0.9877230579396858
ladder:ai:10k,2050,p3a,0.595,0.9555,0.85,0.9913076609426416
ladder:ai:10k,2050,p3b,0.49,0.9495,0.7000000000000001,0.9836381901759615
ladder:ai:10k,2050,p4,0.56,0.956,0.8000000000000002,0.9913076609426416
ladder:ai:10k,2050,p5,0.28,0.938,0.4000000000000001,0.9642193633116193
ladder:ai:10k,2050,eci_p10,0.35,0.9524999999999999,0.49999999999999994,0.9834844220522692
ladder:ai:10k,2050,eci_p25,0.525,0.959,0.7500000000000001,0.9937963686090882
ladder:ai:10k,2050,eci_p50,0.7,0.967,1.0,0.9994844031624248
ladder:ai:10k,2050,eci_p75,0.99,0.979,1.4142857142857144,1.0061870419869297
ladder:ai:10k,2050,eci_p90,0.99,0.985,1.4142857142857144,1.0108350736776734
ladder:ai:10k,2100,unconditional,0.8,0.9864999999999999,1.0,1.0
ladder:ai:10k,2100,sq,0.8,0.9895,1.0,1.002048138044083
ladder:ai:10k,2100,p1,0.84,0.9894000000000001,1.0499999999999998,1.0009136158476357
ladder:ai:10k,2100,p2a,0.72,0.9844999999999999,0.8999999999999999,0.9984800078247787
ladder:ai:10k,2100,p2b,0.48,0.9804999999999999,0.6,0.996420595501577
ladder:ai:10k,2100,p3a,0.68,0.981,0.85,0.99693092618574
ladder:ai:10k,2100,p3b,0.56,0.9755,0.7000000000000001,0.9948848769417228
ladder:ai:10k,2100,p4,0.64,0.981,0.8,0.9974436189047343
ladder:ai:10k,2100,p5,0.32,0.9695,0.39999999999999997,0.9893814735066475
ladder:ai:10k,2100,eci_p10,0.4,0.982,0.5,0.9949184903941293
ladder:ai:10k,2100,eci_p25,0.6,0.984,0.7499999999999999,0.998464021850764
ladder:ai:10k,2100,eci_p50,0.8,0.9864999999999999,1.0,1.0
ladder:ai:10k,2100,eci_p75,0.99,0.989,1.2374999999999998,1.0015357124733484
ladder:ai:10k,2100,eci_p90,0.99,0.9904999999999999,1.2374999999999998,1.003071160491067
ladder:ai:100k,6mo,unconditional,0.005,0.016,1.0,1.0
ladder:ai:100k,6mo,sq,0.005,0.0168,1.0,1.0119782606360672
ladder:ai:100k,6mo,p1,0.00525,0.0173,1.0499999999999992,1.0087120500916007
ladder:ai:100k,6mo,p2a,0.0045,0.014599999999999998,0.8999999999999996,0.8944271909999161
ladder:ai:100k,6mo,p2b,0.003,0.0135,0.5999999999999995,0.8227241335952169
ladder:ai:100k,6mo,p3a,0.00425,0.0137,0.8499999999999999,0.8306623862918074
ladder:ai:100k,6mo,p3b,0.0035,0.012499999999999999,0.7,0.7245688373094721
ladder:ai:100k,6mo,p4,0.004,0.013499999999999998,0.8,0.8215838362577492
ladder:ai:100k,6mo,p5,0.002,0.011000000000000001,0.39999999999999997,0.5951190357119044
ladder:ai:100k,6mo,eci_p10,0.0025,0.0115,0.49999999999999994,0.6831300510639733
ladder:ai:100k,6mo,eci_p25,0.00375,0.013499999999999998,0.7499999999999994,0.8215838362577492
ladder:ai:100k,6mo,eci_p50,0.005,0.0158,1.0,0.9899494936611665
ladder:ai:100k,6mo,eci_p75,0.0075,0.02,1.4999999999999991,1.1500000000000001
ladder:ai:100k,6mo,eci_p90,0.0125,0.025500000000000002,2.5,1.4811313243598623
ladder:ai:100k,12mo,unconditional,0.01,0.0375,1.0,1.0
ladder:ai:100k,12mo,sq,0.01,0.039999999999999994,1.0,1.0240442698763892
ladder:ai:100k,12mo,p1,0.0105,0.040999999999999995,1.0499999999999992,1.0136567466356647
ladder:ai:100k,12mo,p2a,0.009,0.034,0.8999999999999996,0.8923543557893894
ladder:ai:100k,12mo,p2b,0.006,0.032,0.5999999999999995,0.8199986141895164
ladder:ai:100k,12mo,p3a,0.0085,0.03225,0.8499999999999999,0.8408549441116684
ladder:ai:100k,12mo,p3b,0.007,0.03,0.7,0.7581226813649622
ladder:ai:100k,12mo,p4,0.008,0.032,0.7999999999999994,0.8357742030707327
ladder:ai:100k,12mo,p5,0.004,0.02575,0.39999999999999997,0.6088848337253447
ladder:ai:100k,12mo,eci_p10,0.005,0.027499999999999997,0.49999999999999994,0.6983313444681306
ladder:ai:100k,12mo,eci_p25,0.0075,0.0325,0.7499999999999994,0.8390470785361214
ladder:ai:100k,12mo,eci_p50,0.01,0.037,1.0,0.9888264649460884
ladder:ai:100k,12mo,eci_p75,0.015,0.047,1.4999999999999991,1.1607207792026157
ladder:ai:100k,12mo,eci_p90,0.025,0.06,2.499999999999999,1.521363025232786
ladder:ai:100k,2028,unconditional,0.04,0.14,1.0,1.0
ladder:ai:100k,2028,sq,0.04,0.15000000000000002,1.0,1.044465935734187
ladder:ai:100k,2028,p1,0.042,0.15450000000000003,1.0499999999999996,1.0284609660861643
ladder:ai:100k,2028,p2a,0.036,0.1265,0.8999999999999996,0.895920642016604
ladder:ai:100k,2028,p2b,0.024,0.11699999999999999,0.5999999999999999,0.8066567963922299
ladder:ai:100k,2028,p3a,0.034,0.11699999999999999,0.8499999999999999,0.8250101279559823
ladder:ai:100k,2028,p3b,0.028,0.1055,0.7,0.726503604004148
ladder:ai:100k,2028,p4,0.032,0.1185,0.8,0.8353807291090959
ladder:ai:100k,2028,p5,0.016,0.089,0.3999999999999998,0.5850179393017045
ladder:ai:100k,2028,eci_p10,0.02,0.10400000000000001,0.49999999999999994,0.6866495491193343
ladder:ai:100k,2028,eci_p25,0.03,0.1205,0.7499999999999998,0.8377458933460561
ladder:ai:100k,2028,eci_p50,0.04,0.1385,1.0,0.9911371959403353
ladder:ai:100k,2028,eci_p75,0.06,0.1735,1.4999999999999998,1.1772041375923652
ladder:ai:100k,2028,eci_p90,0.1,0.21450000000000002,2.5,1.5536334653658754
ladder:ai:100k,2030,unconditional,0.12,0.29000000000000004,1.0,1.0
ladder:ai:100k,2030,sq,0.12,0.3085,1.0,1.0629891560810703
ladder:ai:100k,2030,p1,0.126,0.316,1.0500000000000003,1.0767317917435852
ladder:ai:100k,2030,p2a,0.108,0.26,0.9,0.8944271909999159
ladder:ai:100k,2030,p2b,0.072,0.2355,0.5999999999999999,0.8030547737838121
ladder:ai:100k,2030,p3a,0.102,0.2365,0.8499999999999999,0.823962463595364
ladder:ai:100k,2030,p3b,0.084,0.21100000000000002,0.7,0.7275252086992788
ladder:ai:100k,2030,p4,0.096,0.239,0.8,0.8312094145936335
ladder:ai:100k,2030,p5,0.048,0.174,0.39999999999999997,0.5877538136452587
ladder:ai:100k,2030,eci_p10,0.06,0.21650000000000003,0.49999999999999994,0.7013500494702285
ladder:ai:100k,2030,eci_p25,0.09,0.2535,0.7499999999999998,0.8555594555505667
ladder:ai:100k,2030,eci_p50,0.12,0.28300000000000003,1.0,0.9939209163101398
ladder:ai:100k,2030,eci_p75,0.18,0.3405,1.5,1.1712778884158497
ladder:ai:100k,2030,eci_p90,0.3,0.409,2.4999999999999996,1.4767385539616538
ladder:ai:100k,2050,unconditional,0.35,0.8049999999999999,1.0,1.0
ladder:ai:100k,2050,sq,0.35,0.86,1.0,1.0370412457827054
ladder:ai:100k,2050,p1,0.3675,0.872,1.0500000000000003,1.0306220539954587
ladder:ai:100k,2050,p2a,0.315,0.7815,0.9000000000000001,0.9613660067479405
ladder:ai:100k,2050,p2b,0.21,0.748,0.6000000000000001,0.9127879371364513
ladder:ai:100k,2050,p3a,0.2975,0.7605,0.85,0.9341987329938276
ladder:ai:100k,2050,p3b,0.245,0.719,0.7000000000000001,0.8818126688178735
ladder:ai:100k,2050,p4,0.28,0.7625,0.8000000000000003,0.9341987329938276
ladder:ai:100k,2050,p5,0.14,0.642,0.4000000000000001,0.7884527595301416
ladder:ai:100k,2050,eci_p10,0.175,0.702,0.5000000000000001,0.8628353542158831
ladder:ai:100k,2050,eci_p25,0.2625,0.7665,0.7500000000000001,0.9411952426826672
ladder:ai:100k,2050,eci_p50,0.35,0.7985,1.0,0.9982337342703331
ladder:ai:100k,2050,eci_p75,0.525,0.841,1.5000000000000004,1.0510600709413676
ladder:ai:100k,2050,eci_p90,0.875,0.881,2.5000000000000004,1.0941164970380937
ladder:ai:100k,2100,unconditional,0.5,0.92,1.0,1.0
ladder:ai:100k,2100,sq,0.5,0.942,1.0,1.012985222140616
ladder:ai:100k,2100,p1,0.525,0.9455,1.05,1.0081514000250993
ladder:ai:100k,2100,p2a,0.45,0.906,0.9,0.9905498459633748
ladder:ai:100k,2100,p2b,0.3,0.8775,0.5999999999999999,0.9750354428713063
ladder:ai:100k,2100,p3a,0.425,0.885,0.85,0.9793307672996808
ladder:ai:100k,2100,p3b,0.35,0.865,0.6999999999999998,0.9635379160233487
ladder:ai:100k,2100,p4,0.4,0.89,0.8,0.9810738670485523
ladder:ai:100k,2100,p5,0.2,0.849,0.4,0.9288908216357947
